7376
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2869.3553877270	-3985.2158162875	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
-2811.3886122173	-3904.7064058574	0.0000000000	0.0000000000	0.0000000000	0.0000000000
